   2.2617860e+00   1.0360823e+01
   2.2123452e+00   1.0347784e+01
   2.2224338e+00   1.0341679e+01
   2.2031027e+00   1.0383023e+01
   2.1071062e+00   1.0321438e+01
   2.3271748e+00   1.0384732e+01
   2.0414827e+00   1.0351132e+01
   2.2644535e+00   1.0340654e+01
   2.0068492e+00   1.0352408e+01
   2.1983346e+00   1.0435350e+01
   2.0445345e+00   1.0323935e+01
   2.1973258e+00   1.0400098e+01
   2.2447224e+00   1.0319969e+01
   2.3518759e+00   1.0449294e+01
   2.3618426e+00   1.0396553e+01
   2.2134007e+00   1.0335324e+01
   2.1046825e+00   1.0308173e+01
   2.0711945e+00   1.0411632e+01
   2.2251017e+00   1.0354190e+01
   2.3403517e+00   1.0450439e+01
   2.1513484e+00   1.0386591e+01
   2.0662640e+00   1.0369931e+01
   2.3483069e+00   1.0271473e+01
   2.2084692e+00   1.0320195e+01
   2.1954921e+00   1.0325892e+01
   2.2269661e+00   1.0401445e+01
   2.2567419e+00   1.0285668e+01
   2.1645528e+00   1.0218163e+01
   2.1026924e+00   1.0179021e+01
   2.1139031e+00   1.0365058e+01
   2.2004167e+00   1.0295814e+01
   2.2906651e+00   1.0334091e+01
   2.2350831e+00   1.0406761e+01
   2.2010289e+00   1.0358369e+01
   2.0874226e+00   1.0368165e+01
   2.1277101e+00   1.0298454e+01
   2.0745429e+00   1.0364220e+01
   2.1578365e+00   1.0306380e+01
   2.1628660e+00   1.0293488e+01
   2.1270287e+00   1.0358304e+01
   2.0889186e+00   1.0349064e+01
   2.2376522e+00   1.0294553e+01
   2.1416389e+00   1.0297385e+01
   2.1392966e+00   1.0383648e+01
   2.0917593e+00   1.0360696e+01
   2.0656413e+00   1.0371120e+01
   2.2242167e+00   1.0363268e+01
   2.2858702e+00   1.0364298e+01
   2.1541573e+00   1.0350839e+01
   2.1868518e+00   1.0305934e+01
   2.1307703e+00   1.0324524e+01
   2.1014794e+00   1.0352673e+01
   2.2825645e+00   1.0302163e+01
   2.1198761e+00   1.0364921e+01
   2.1679016e+00   1.0286569e+01
   2.1897824e+00   1.0336997e+01
   2.0629997e+00   1.0399942e+01
   2.2571998e+00   1.0270194e+01
   2.1291408e+00   1.0373867e+01
   2.2171039e+00   1.0427594e+01
   2.2004300e+00   1.0385892e+01
   1.9558922e+00   1.0238164e+01
   2.0777369e+00   1.0388982e+01
   2.3094310e+00   1.0337613e+01
   2.1886510e+00   1.0221338e+01
   2.1966321e+00   1.0403306e+01
   1.9832393e+00   1.0319022e+01
   2.1519307e+00   1.0337298e+01
   2.2462601e+00   1.0334414e+01
   2.2135598e+00   1.0418546e+01
   2.0792352e+00   1.0246822e+01
   2.3572079e+00   1.0280497e+01
   2.2438440e+00   1.0334983e+01
   2.2226093e+00   1.0403069e+01
   2.0579856e+00   1.0323417e+01
   2.1677675e+00   1.0289512e+01
   2.3319894e+00   1.0342017e+01
   2.2147629e+00   1.0396887e+01
   2.1532519e+00   1.0431161e+01
   2.2641847e+00   1.0446554e+01
   2.2032631e+00   1.0304425e+01
   2.0993066e+00   1.0379810e+01
   2.0597763e+00   1.0331644e+01
   2.2915152e+00   1.0341162e+01
   2.2793231e+00   1.0368244e+01
   2.1772618e+00   1.0321403e+01
   2.1625412e+00   1.0437091e+01
   2.0203001e+00   1.0325394e+01
   2.3023458e+00   1.0361359e+01
   2.2011339e+00   1.0258381e+01
   2.1831848e+00   1.0440301e+01
   2.2602645e+00   1.0335304e+01
   2.2564267e+00   1.0396290e+01
   2.2631597e+00   1.0378217e+01
   2.1841945e+00   1.0380028e+01
   2.1910765e+00   1.0338456e+01
   2.2410600e+00   1.0433944e+01
   2.2133547e+00   1.0388344e+01
   2.2382895e+00   1.0401565e+01
   2.2379072e+00   1.0332115e+01
   2.2261590e+00   1.0340638e+01
   2.2452604e+00   1.0386138e+01
   2.1250091e+00   1.0323770e+01
   2.0548623e+00   1.0319132e+01
   2.2551961e+00   1.0270177e+01
   2.2190333e+00   1.0318751e+01
   2.1660339e+00   1.0281196e+01
   2.3136880e+00   1.0420517e+01
   2.0800502e+00   1.0386578e+01
   2.0121555e+00   1.0355467e+01
   2.2337493e+00   1.0366301e+01
   2.1881749e+00   1.0357687e+01
   2.2948791e+00   1.0352348e+01
   2.2340601e+00   1.0331609e+01
   2.2293656e+00   1.0383417e+01
   2.1742018e+00   1.0402907e+01
   2.3576493e+00   1.0418530e+01
   2.0653283e+00   1.0339036e+01
   2.1981254e+00   1.0298691e+01
   2.2146069e+00   1.0389163e+01
   2.2208659e+00   1.0263049e+01
   1.9459802e+00   1.0300027e+01
   2.2289584e+00   1.0368054e+01
   2.0978952e+00   1.0324162e+01
   2.1585290e+00   1.0390591e+01
   2.1777500e+00   1.0288803e+01
   2.2264841e+00   1.0286865e+01
   2.1150625e+00   1.0355754e+01
   2.0800403e+00   1.0315060e+01
   2.1604798e+00   1.0280930e+01
   2.3882532e+00   1.0285779e+01
   2.0141968e+00   1.0379907e+01
   2.1049739e+00   1.0319599e+01
   2.1282011e+00   1.0317638e+01
   2.1325223e+00   1.0218975e+01
   2.1954628e+00   1.0413615e+01
   2.3403528e+00   1.0317802e+01
   2.0643710e+00   1.0342757e+01
   2.1029577e+00   1.0286627e+01
   2.2525067e+00   1.0334792e+01
   2.2065615e+00   1.0278405e+01
   2.1065636e+00   1.0367810e+01
   2.2178986e+00   1.0311564e+01
   2.2712711e+00   1.0326616e+01
   2.1101633e+00   1.0337837e+01
   2.3488246e+00   1.0318283e+01
   2.2621537e+00   1.0387442e+01
   2.1619680e+00   1.0446833e+01
   2.1864095e+00   1.0374539e+01
   2.1815753e+00   1.0332602e+01
   2.3178329e+00   1.0397752e+01
   2.0750153e+00   1.0329790e+01
   2.2070019e+00   1.0307474e+01
   2.3296770e+00   1.0383444e+01
   2.0379578e+00   1.0451927e+01
   2.2431964e+00   1.0307431e+01
   2.3085448e+00   1.0426345e+01
   2.3036113e+00   1.0435495e+01
   2.2279962e+00   1.0312235e+01
   2.1313341e+00   1.0363972e+01
   2.1097836e+00   1.0352826e+01
   2.3215572e+00   1.0297601e+01
   2.2933457e+00   1.0356811e+01
   2.1264505e+00   1.0363396e+01
   2.5332762e+00   1.0447613e+01
   2.1471381e+00   1.0389430e+01
   2.0834259e+00   1.0402279e+01
   2.1212073e+00   1.0362542e+01
   2.1990246e+00   1.0348353e+01
   2.2103391e+00   1.0212132e+01
   2.3096923e+00   1.0364525e+01
   2.3539860e+00   1.0383379e+01
   2.2813930e+00   1.0298545e+01
   2.2134630e+00   1.0331104e+01
   2.2859117e+00   1.0345560e+01
   2.1109821e+00   1.0333539e+01
   2.2853627e+00   1.0400500e+01
   2.0300715e+00   1.0424887e+01
   2.2128119e+00   1.0390679e+01
   2.0701788e+00   1.0381171e+01
   2.1324725e+00   1.0384484e+01
   2.4217745e+00   1.0293971e+01
   2.0597104e+00   1.0330654e+01
   2.2531106e+00   1.0451599e+01
   2.2094752e+00   1.0369953e+01
   2.2276046e+00   1.0384469e+01
   2.1103823e+00   1.0351572e+01
   2.1927820e+00   1.0299069e+01
   2.1308642e+00   1.0336253e+01
   2.1140805e+00   1.0323959e+01
   2.2921549e+00   1.0280693e+01
   2.2221352e+00   1.0283927e+01
   2.2142034e+00   1.0273403e+01
   2.3428298e+00   1.0331861e+01
   2.0830146e+00   1.0353410e+01
   2.0779755e+00   1.0434170e+01
   2.2810718e+00   1.0371027e+01
   2.1770584e+00   1.0356821e+01
   2.1821284e+00   1.0398635e+01
   2.4267118e+00   1.0343385e+01
   2.4085090e+00   1.0255411e+01
   2.3790313e+00   1.0384916e+01
   2.2232667e+00   1.0327122e+01
   2.1844631e+00   1.0305682e+01
   2.1837334e+00   1.0367613e+01
   2.2329209e+00   1.0275804e+01
   2.1001821e+00   1.0333936e+01
   2.2730747e+00   1.0295248e+01
   2.2237119e+00   1.0228762e+01
   2.2582033e+00   1.0337376e+01
   2.1846902e+00   1.0396982e+01
   2.1119208e+00   1.0418785e+01
   1.9412738e+00   1.0408739e+01
   2.2873166e+00   1.0363541e+01
   2.2502631e+00   1.0305139e+01
   2.2116592e+00   1.0338856e+01
   2.2226410e+00   1.0379376e+01
   2.1069448e+00   1.0281888e+01
   2.1172969e+00   1.0459795e+01
   2.3281068e+00   1.0368804e+01
   2.0653229e+00   1.0387075e+01
   2.0640632e+00   1.0327063e+01
   2.4651263e+00   1.0336663e+01
   2.0660451e+00   1.0280451e+01
   2.3960926e+00   1.0393245e+01
   2.2157365e+00   1.0377976e+01
   2.3672955e+00   1.0290541e+01
   1.9511041e+00   1.0372744e+01
   2.1645439e+00   1.0382167e+01
   2.1265664e+00   1.0298884e+01
   2.1766768e+00   1.0443361e+01
   2.0493902e+00   1.0383512e+01
   2.1489297e+00   1.0324743e+01
   2.2180411e+00   1.0269493e+01
   2.1600118e+00   1.0307954e+01
   2.1749868e+00   1.0407473e+01
   2.0157738e+00   1.0412054e+01
   2.0986675e+00   1.0308261e+01
   2.1975696e+00   1.0391256e+01
   2.1863094e+00   1.0410066e+01
   2.0067898e+00   1.0392479e+01
   2.0972136e+00   1.0352628e+01
   2.3122984e+00   1.0267082e+01
   2.1114393e+00   1.0394872e+01
   2.2368165e+00   1.0405786e+01
   2.4834550e+00   1.0278001e+01
   2.2425084e+00   1.0364273e+01
   2.1776219e+00   1.0322361e+01
   2.1676081e+00   1.0301366e+01
   2.2322656e+00   1.0335082e+01
   2.1435061e+00   1.0350734e+01
   2.2753027e+00   1.0350318e+01
   2.0377982e+00   1.0223437e+01
   2.2644089e+00   1.0296670e+01
   2.3415974e+00   1.0364966e+01
   2.3438796e+00   1.0323403e+01
   2.1446492e+00   1.0365567e+01
   2.3219226e+00   1.0360573e+01
   2.2286718e+00   1.0258642e+01
   2.1337761e+00   1.0378213e+01
   2.4147185e+00   1.0244461e+01
   2.0425547e+00   1.0286014e+01
   2.2027422e+00   1.0271079e+01
   2.1746341e+00   1.0340673e+01
   2.1509957e+00   1.0370338e+01
   2.3262518e+00   1.0380684e+01
   2.1813168e+00   1.0281353e+01
   2.3380591e+00   1.0436870e+01
   2.4219585e+00   1.0317827e+01
   2.0445177e+00   1.0320081e+01
   2.1687577e+00   1.0417526e+01
   2.2836421e+00   1.0308833e+01
   2.4056433e+00   1.0320581e+01
   2.1492030e+00   1.0350913e+01
   2.2117642e+00   1.0329452e+01
   2.0052820e+00   1.0373303e+01
   2.0088822e+00   1.0329120e+01
   2.2746015e+00   1.0417323e+01
   2.1461541e+00   1.0386017e+01
   2.1418419e+00   1.0274519e+01
   2.2138966e+00   1.0400853e+01
   2.2806292e+00   1.0365882e+01
   2.0941009e+00   1.0274488e+01
   2.1937257e+00   1.0374394e+01
   2.1012760e+00   1.0362483e+01
   2.1972868e+00   1.0381360e+01
   1.9680870e+00   1.0378591e+01
   2.1781270e+00   1.0367236e+01
   2.3434790e+00   1.0290417e+01
   2.0333628e+00   1.0441761e+01
   2.1296720e+00   1.0362167e+01
   2.2580728e+00   1.0370461e+01
   2.5040778e+00   1.0442356e+01
   2.2107508e+00   1.0321472e+01
   2.2483086e+00   1.0345406e+01
   2.2490091e+00   1.0349446e+01
   2.2286784e+00   1.0309951e+01
   2.3463866e+00   1.0277723e+01
   2.3333725e+00   1.0320292e+01
   2.2354648e+00   1.0344967e+01
   2.1292302e+00   1.0393257e+01
   2.2393030e+00   1.0349903e+01
   2.2845599e+00   1.0327420e+01
   2.1737644e+00   1.0335705e+01
   2.2865033e+00   1.0363367e+01
   2.1865838e+00   1.0330470e+01
   2.0834167e+00   1.0291840e+01
   2.3223358e+00   1.0389258e+01
   2.1459443e+00   1.0328468e+01
   2.2849178e+00   1.0331824e+01
   2.4284998e+00   1.0275483e+01
   2.3054305e+00   1.0327467e+01
   2.0666032e+00   1.0365634e+01
   2.1635950e+00   1.0375560e+01
   2.3273473e+00   1.0361703e+01
   1.9971216e+00   1.0244237e+01
   2.2679163e+00   1.0360577e+01
   2.1794935e+00   1.0344462e+01
   2.0940075e+00   1.0363229e+01
   2.2529033e+00   1.0375001e+01
   2.1327522e+00   1.0367386e+01
   2.3072154e+00   1.0470500e+01
   2.3279786e+00   1.0340988e+01
   2.2732421e+00   1.0403269e+01
   2.2875956e+00   1.0253681e+01
   2.2113838e+00   1.0262349e+01
   2.2884336e+00   1.0330455e+01
   2.2775868e+00   1.0437686e+01
   2.1943395e+00   1.0361615e+01
   2.0452162e+00   1.0349074e+01
   2.1611221e+00   1.0217398e+01
   2.1837223e+00   1.0375013e+01
   2.1858997e+00   1.0385119e+01
   2.1597691e+00   1.0393438e+01
   2.2544871e+00   1.0359757e+01
   2.0750892e+00   1.0355789e+01
   2.4195672e+00   1.0344193e+01
   2.2123014e+00   1.0381831e+01
   2.3565145e+00   1.0401590e+01
   2.2524737e+00   1.0340783e+01
   2.3574739e+00   1.0315418e+01
   2.1499392e+00   1.0267926e+01
   2.1197071e+00   1.0306918e+01
   2.0970365e+00   1.0345786e+01
   2.2110813e+00   1.0294896e+01
   2.2836649e+00   1.0308797e+01
   2.2413602e+00   1.0323877e+01
   2.3901318e+00   1.0320524e+01
   2.2530522e+00   1.0283206e+01
   2.2146159e+00   1.0289844e+01
   2.3959945e+00   1.0306466e+01
   2.3111260e+00   1.0274007e+01
   2.2657983e+00   1.0234261e+01
   2.2110883e+00   1.0280200e+01
   2.3290625e+00   1.0316806e+01
   2.1606871e+00   1.0265167e+01
   2.2614194e+00   1.0313386e+01
   2.2080372e+00   1.0375057e+01
   2.1118446e+00   1.0416650e+01
   2.2409966e+00   1.0315908e+01
   2.1529632e+00   1.0326952e+01
   2.2529448e+00   1.0381295e+01
   2.2433085e+00   1.0349027e+01
   2.1806536e+00   1.0430067e+01
   2.1163834e+00   1.0386884e+01
   2.2317609e+00   1.0351322e+01
   2.2578325e+00   1.0387402e+01
   2.2824380e+00   1.0420215e+01
   2.2638797e+00   1.0276078e+01
   2.2595104e+00   1.0360210e+01
   2.0696509e+00   1.0403143e+01
   2.3967232e+00   1.0363893e+01
   2.1519576e+00   1.0362744e+01
   2.1835674e+00   1.0336994e+01
   2.1806724e+00   1.0298652e+01
   2.1634597e+00   1.0397282e+01
   2.0127961e+00   1.0414224e+01
   2.2903933e+00   1.0306731e+01
   2.2595958e+00   1.0386519e+01
   1.9972443e+00   1.0390006e+01
   1.9922431e+00   1.0347898e+01
   2.3550215e+00   1.0411841e+01
   2.1818531e+00   1.0294839e+01
   1.9814953e+00   1.0386838e+01
   2.0299114e+00   1.0406470e+01
   2.3631008e+00   1.0386252e+01
   2.3573353e+00   1.0409291e+01
   2.0513063e+00   1.0426118e+01
   2.2357796e+00   1.0282518e+01
   2.1196937e+00   1.0311586e+01
   2.1084264e+00   1.0394834e+01
   2.3698062e+00   1.0398395e+01
   2.0092364e+00   1.0314465e+01
   2.1432491e+00   1.0400935e+01
   2.2940690e+00   1.0239895e+01
   2.2747940e+00   1.0375625e+01
   2.3005830e+00   1.0419024e+01
   2.3425204e+00   1.0412707e+01
   2.2399366e+00   1.0345766e+01
   2.1502353e+00   1.0398876e+01
   2.1220875e+00   1.0320928e+01
   2.2562875e+00   1.0383163e+01
   2.2329548e+00   1.0336994e+01
   2.1807822e+00   1.0361581e+01
   2.1182527e+00   1.0436680e+01
   2.1695763e+00   1.0321456e+01
   2.1563217e+00   1.0388845e+01
   1.9235683e+00   1.0412875e+01
   2.1655256e+00   1.0266162e+01
   2.0528902e+00   1.0368142e+01
   2.1922120e+00   1.0396051e+01
   2.1257112e+00   1.0445991e+01
   2.1433427e+00   1.0318207e+01
   2.1735150e+00   1.0280383e+01
   2.1964847e+00   1.0327074e+01
   2.1281389e+00   1.0446674e+01
   2.1581407e+00   1.0340695e+01
   2.2826496e+00   1.0366972e+01
   2.2605196e+00   1.0334745e+01
   2.3589023e+00   1.0340264e+01
   2.2736154e+00   1.0340071e+01
   2.3353934e+00   1.0345082e+01
   2.1370642e+00   1.0282588e+01
   2.4506355e+00   1.0381784e+01
   2.1098003e+00   1.0405221e+01
   2.3098229e+00   1.0354271e+01
   2.2147110e+00   1.0381084e+01
   2.1567227e+00   1.0396531e+01
   2.2851816e+00   1.0303779e+01
   2.2461198e+00   1.0407135e+01
   2.0644577e+00   1.0331529e+01
   2.1529134e+00   1.0380685e+01
   2.1264221e+00   1.0372520e+01
   2.0267059e+00   1.0319739e+01
   2.3224239e+00   1.0345418e+01
   2.3231024e+00   1.0371537e+01
   2.2026888e+00   1.0377735e+01
   2.0968681e+00   1.0339176e+01
   2.1225043e+00   1.0272263e+01
   2.0470494e+00   1.0265523e+01
   2.2534149e+00   1.0314645e+01
   2.3204928e+00   1.0371817e+01
   2.0185186e+00   1.0338741e+01
   2.1909101e+00   1.0375533e+01
   2.1317274e+00   1.0396963e+01
   2.2647437e+00   1.0308467e+01
   2.2961444e+00   1.0302801e+01
   2.2568831e+00   1.0384538e+01
   2.2959278e+00   1.0488421e+01
   2.1969791e+00   1.0307591e+01
   2.3033339e+00   1.0408683e+01
   2.1485695e+00   1.0371725e+01
   2.0815203e+00   1.0281331e+01
   2.2129583e+00   1.0399571e+01
   2.0921582e+00   1.0332900e+01
   2.3277077e+00   1.0375161e+01
   2.1314699e+00   1.0453089e+01
   2.0124096e+00   1.0454530e+01
   2.3365770e+00   1.0382296e+01
   2.1786361e+00   1.0379637e+01
   2.3195519e+00   1.0304458e+01
   2.1101769e+00   1.0376625e+01
   2.1983695e+00   1.0311896e+01
   2.2441288e+00   1.0310570e+01
   2.1302076e+00   1.0358365e+01
   2.2286138e+00   1.0370598e+01
   2.1748569e+00   1.0354919e+01
   2.1981312e+00   1.0308500e+01
   2.3034486e+00   1.0323667e+01
   2.3007138e+00   1.0331501e+01
   1.9855131e+00   1.0383291e+01
   2.2661839e+00   1.0460310e+01
   2.0608052e+00   1.0337656e+01
   2.0991192e+00   1.0338025e+01
   2.1860283e+00   1.0320569e+01
   2.2526294e+00   1.0387718e+01
   2.2347304e+00   1.0410572e+01
   2.2220933e+00   1.0355011e+01
   2.2822187e+00   1.0423779e+01
   2.1957109e+00   1.0350443e+01
   2.4020027e+00   1.0430830e+01
   2.0648478e+00   1.0355721e+01
   2.2045493e+00   1.0320679e+01
   1.8869079e+00   1.0327193e+01
   2.1325107e+00   1.0321736e+01
   2.2812117e+00   1.0310134e+01
   2.1944647e+00   1.0380670e+01
   2.1729131e+00   1.0370030e+01
   2.1516286e+00   1.0349873e+01
   2.1733912e+00   1.0347234e+01
   2.1205562e+00   1.0380521e+01
   2.1300593e+00   1.0260113e+01
   2.2195453e+00   1.0376761e+01
   2.3465830e+00   1.0271842e+01
   2.2330601e+00   1.0327182e+01
   2.1244941e+00   1.0440475e+01
   2.2693593e+00   1.0259543e+01
   2.1964848e+00   1.0346580e+01
   2.2869493e+00   1.0323756e+01
   2.0203793e+00   1.0319580e+01
   2.1301819e+00   1.0348524e+01
   2.2072265e+00   1.0366369e+01
   2.1980320e+00   1.0337056e+01
   2.1573753e+00   1.0370514e+01
   2.1182214e+00   1.0367747e+01
   2.2950393e+00   1.0377657e+01
   2.0862407e+00   1.0309456e+01
   2.1723836e+00   1.0361562e+01
   2.1154967e+00   1.0281262e+01
   2.2409601e+00   1.0349366e+01
   2.2579607e+00   1.0351709e+01
   2.1996222e+00   1.0358841e+01
   2.1215050e+00   1.0338412e+01
   2.2668598e+00   1.0281040e+01
   2.2170665e+00   1.0344590e+01
   2.2215622e+00   1.0409926e+01
   2.2183247e+00   1.0405272e+01
   2.1958593e+00   1.0321480e+01
   2.2241303e+00   1.0284954e+01
   2.3263065e+00   1.0320270e+01
   2.2367635e+00   1.0286547e+01
   2.0996066e+00   1.0311356e+01
   2.0788704e+00   1.0318555e+01
   2.1305138e+00   1.0283145e+01
   2.2471578e+00   1.0298661e+01
   2.2303977e+00   1.0381272e+01
   2.0774194e+00   1.0416649e+01
   2.1563501e+00   1.0304197e+01
   2.2397564e+00   1.0378335e+01
   2.1608877e+00   1.0331120e+01
   2.1966033e+00   1.0373414e+01
   2.2058423e+00   1.0416917e+01
   2.1523184e+00   1.0253380e+01
   2.2293847e+00   1.0321282e+01
   2.2334089e+00   1.0353760e+01
   2.1393060e+00   1.0281813e+01
   2.3389722e+00   1.0332757e+01
   2.0887763e+00   1.0346037e+01
   2.3665237e+00   1.0264493e+01
   2.1998069e+00   1.0394091e+01
   2.0829489e+00   1.0422678e+01
   2.2568865e+00   1.0281711e+01
   2.2782967e+00   1.0350164e+01
   2.1310579e+00   1.0309211e+01
   2.0902267e+00   1.0302251e+01
   2.3211280e+00   1.0334940e+01
   2.2978543e+00   1.0379149e+01
   2.2631494e+00   1.0322408e+01
   2.1383124e+00   1.0365941e+01
   2.2216025e+00   1.0304626e+01
   2.2901111e+00   1.0340068e+01
   2.1879748e+00   1.0334317e+01
   2.3238642e+00   1.0449182e+01
   1.9982160e+00   1.0289857e+01
   2.1896362e+00   1.0394107e+01
   2.1289325e+00   1.0300419e+01
   2.1769554e+00   1.0361903e+01
   2.2435235e+00   1.0312102e+01
   2.2946362e+00   1.0327532e+01
   2.2121633e+00   1.0328001e+01
   1.9118871e+00   1.0403322e+01
   2.1060457e+00   1.0393566e+01
   2.2973116e+00   1.0275213e+01
   2.2358765e+00   1.0424963e+01
   2.1976659e+00   1.0365475e+01
   2.2060873e+00   1.0321943e+01
   2.3849010e+00   1.0235084e+01
